#,Game,Release date,Price,Score rank(Userscore / Metascore),Owners,Players,Playtime (Median),Developer(s),Publisher(s),Genre
684,Creepy Races,"Jul 25, 2017",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Domus ludus,Domus ludus,Racing
685,ConcPerfect 2017,"Jul 30, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"David Bohan, Jacob Alfaro, Nyles Avey, Wesley King",Swimdog Co.,Racing
686,Qbike: Cyberpunk Motorcycles,"Jul 28, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),GexagonVR,GexagonVR,Racing
688,Windstorm: Start of a Great Friendship,"Jul 27, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Aesir Interactive,Mindscape,Racing
689,CrazyCar,"Jul 27, 2017",$199.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Apillo,Apillo,Racing
690,The Climber,"Sep 7, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Felipe Nicolazzi,Nib Games,Racing
691,Ultrawings,"Jul 20, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Bit Planet Games, LLC","Bit Planet Games, LLC",Racing
694,Horse Racing 2016,"Oct 21, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Yash Future Tech Solutions Pvt Ltd,Yash Future Tech Solutions Pvt Ltd,Racing
697,Block Robot Mini Survival Game,"Jul 7, 2017",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Theodor Niklas,Theodor Niklas,Racing
698,Photon Rush,"Jul 6, 2017",$15.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Gametroleum,Gametroleum,Racing
699,LOG the game,"Jul 6, 2017",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),RobotKSR,RobotKSR,Racing
700,NitroRage,"Jul 4, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),XXXgames,XXXgames,Racing
701,Hover Bots VR,"Jul 3, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Khizer Awan,Aplome Labs,Racing
703,RectRacer,"Jun 29, 2017",$0.75,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Tradosoft,Tradosoft,Racing
705,RunVR,"Jun 19, 2017",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Smoketree Studios,Smoketree Studios,Racing
708,Virtual SlotCars,"Jun 9, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),PraGames,PraGames,Racing
709,Toy Plane Heroes,"Jun 8, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Oasis VR,Oasis VR,Racing
710,Breaking Fast,"Jun 8, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Tale Studios,Tale Studios,Racing
712,Endless Winter,"Jun 1, 2017",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),DarkSun Studio,"DarkSun Studio, Gamera Game",Racing
713,Choo-Choo! The Train Rides!,"Jun 1, 2017",$0.69,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SeStudio,SeStudio,Racing
714,Throttle Powah VR,"May 30, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Diego F Beltran, Mauricio Tunes, Luiz Zaiats, Danilo Nishimura",Diego F Beltran,Racing
716,RoadkillerZ,"May 29, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Black Room Games,Black Room Games,Racing
717,Brawlerz Arena,"May 27, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Bail! Enemy Jet!,Bail! Enemy Jet!,Racing
719,SmuggleCraft,"May 23, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Happy Badger Studio,Happy Badger Studio,Racing
723,Super Amazeballs,"May 16, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Braincells Productions Inc.,Braincells Productions Inc.,Racing
724,RUMP! - It's a Jump and Rump!,"May 12, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dedication Labs,Dedication Labs,Racing
728,Duck Life 6: Space,"May 4, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Wix Games,MoFunZone Inc,Racing
730,Glider Island,"Apr 28, 2017",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Joey Sipos,5D Realities,Racing
731,Slowdrive,"Apr 27, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),onebraverobot,onebraverobot,Racing
734,WaveLand,"Apr 18, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),rologfos,rologfos,Racing
736,Virtually Impossible,"Apr 13, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Growl Interactive,Growl Interactive,Racing
737,Stunt Toys,"Apr 12, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"IKI STUDIOS, LLC","IKI STUDIOS, LLC",Racing
740,ZiL Truck RallyCross,"Apr 6, 2017",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ara Interactive,Ara Interactive,Racing
741,Race Arcade,"Apr 5, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Iceflake Studios,Paradox Interactive,Racing
742,Radiant Crusade,"Apr 5, 2017",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Radiance Games,Radiance Games,Racing
746,City Rush,"Mar 22, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Liam Swetnam, Alex Swetnam",Liam Swetnam,Racing
748,Tricky Trail RC,"Nov 2, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Mika Spin Games,Mika Spin Games,Racing
749,Tacopocalypse,"Mar 14, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Cherry Pie Games,Cherry Pie Games,Racing
750,Blue-Collar Astronaut,"Mar 14, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Mutated Software,Mutated Software,Racing
751,VR SUPER SPORTS,"Mar 13, 2017",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SAT-BOX,SAT-BOX,Racing
752,4x4 Offroad Racing - Nitro,"Mar 10, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),magnussoft,magnussoft,Racing
754,Diesel Power,"Mar 3, 2017",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Irmas Ibric,Irmas Ibric,Racing
755,Quiz Night Tonight!,"Mar 2, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Mardonpol Inc.,Mardonpol Inc.,Racing
757,King Of Dirt,"Feb 28, 2017",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),WildLabs,WildLabs,Racing
758,Schacht,"Feb 27, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),LAB132,"LabOne48, LAB132",Racing
759,RC-AirSim - RC Model Airplane Flight Simulator,"Feb 27, 2017",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Fabricated Reality Software,Fabricated Reality Software,Racing
760,Dodge Master,"Feb 22, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Downpour Studios,Downpour Studios,Racing
761,TrickStyle,"Sep 9, 1999",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Throwback Entertainment, Criterion Games",Throwback Entertainment,Racing
762,CYBER JOLT (VR),"Feb 21, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Deceptive Games,Deceptive Games,Racing
766,JET HERO,"Feb 17, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ZOV GAME STUDIO,ZOV GAME STUDIO,Racing
767,MX Nitro: Unleashed,"Feb 14, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Saber Interactive,"Mad Dog Games, LLC",Racing
768,Off-Road Paradise: Trial 4x4,"Dec 9, 2016",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ivanovich Games,Ivanovich Games,Racing
771,FormulaNext,"Jan 27, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SparkLightGames,SparkLightGames,Racing
772,Valentino Rossi The Game Compact,"Jan 26, 2017",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Milestone S.r.l.,Milestone S.r.l.,Racing
773,Vector 36,"Jan 25, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Red River Studio,Red River Studio,Racing
774,KART CHASER : THE BOOST VR,"Jan 25, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),YJM VR,YJM GAMES,Racing
776,Wacky Wings VR,"Jan 16, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pocket Money Games,Pocket Money Games,Racing
780,Try Hard Parking,"Jan 3, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),gearspecs,gearspecs,Racing
783,Acro Storm,"Dec 28, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Blue Comet Games,Blue Comet Games,Racing
785,Retro Parking,"Dec 14, 2016",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),BYCODEC TEKNOLOJI LTD,BYCODEC TEKNOLOJI LTD,Racing
786,Alpine Ski VR,"Dec 16, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Suchworks Ltd,Suchworks Ltd,Racing
787,Island Racer,"Oct 2, 2009",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),baKno Games,baKno Games,Racing
788,DeathCrank,"Dec 7, 2016",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Kenny Roy,Kenny Roy,Racing
789,Drive!Drive!Drive!,"Dec 13, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),different cloth,Choice Provisions,Racing
790,DragonWingsVR,"Dec 11, 2016",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Wyrmbyte,Wyrmbyte,Racing
794,Aqua Moto Racing Utopia,"Nov 30, 2016",$12.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Zordix AB,Zordix AB,Racing
796,Drift King: Survival,"Nov 24, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Destiny.Games,Destiny.Games,Racing
797,Sphere Complex,"Nov 18, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),OC Game Studio,OC Game Studio,Racing
799,Wincars Racer,"Nov 18, 2016",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),DragonJam Studios,DragonJam Studios,Racing
800,ATV Quadracer Ultimate,"Nov 18, 2016",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),magnussoft,magnussoft,Racing
801,Club Naughty,"Nov 18, 2016",$3.74,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ripknot Systems,Ripknot Systems,Racing
802,JOLT: Super Robot Racer,"Nov 15, 2016",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Cooply Solutions,Cooply Solutions,Racing
803,Bicyclism EP,"Nov 14, 2016",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Acid Cat,Acid Cat,Racing
806,Super Grav,"Nov 7, 2016",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),DemonStudios,DemonStudios,Racing
809,Metal Noise,"Sep 1, 2016",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Yumoon,Yumoon,Racing
810,Brumm,"Nov 1, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),eiloware,eiloware,Racing
811,Gear Gauntlet,"Nov 1, 2016",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Drop Dead Interactive,Drop Dead Interactive,Racing
812,VR RunningJoe,"Oct 26, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ELIOT,ELIOT,Racing
815,Trucker,"Aug 12, 2016",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Play Publishing,Play Publishing,Racing
816,Heroes of the Seven Seas VR,"Oct 14, 2016",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Mirage Interactive, 北京魔视互动科技有限公司","Mirage Interactive, 北京魔视互动科技有限公司",Racing
817,Rocket Ski Racing,"Oct 13, 2016",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),nocanwin,nocanwin,Racing
819,Demon Truck,"Sep 26, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Triger Mountain,Adventurepro Games LLC,Racing
821,Awesome Obstacle Challenge,"Sep 22, 2016",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),VRoximity LLC,VRoximity LLC,Racing
822,Diesel Guns,"Sep 22, 2016",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),LLC Intenzibne,LLC Intenzibne,Racing
823,Thick Air,"Sep 15, 2016",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),People Gotta Play,People Gotta Play,Racing
824,RollerForce,"Sep 14, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Headtrip Games llc,Headtrip Games llc,Racing
825,Return Zero VR,"Sep 12, 2016",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ground Control Studios,Ground Control Studios,Racing
828,Squareface,"Sep 11, 2016",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),VAN CUBO,VAN CUBO,Racing
