#,Game,Release date,Price,Score rank(Userscore / Metascore),Owners,Players,Playtime (Median),Developer(s),Publisher(s),Genre
713,Chessaria: The Tactical Adventure (Chess),"Mar 8, 2018",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pixel Wizards,Pixel Wizards,Sports
714,Jammerball,"Mar 1, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),DKWorld Entertainment,DKWorld Entertainment,Sports
715,Trivia Vault Basketball Trivia,"Mar 3, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ripknot Systems,Ripknot Systems,Sports
716,Beer Pong VR,"Mar 3, 2018",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Axis Granted Creations Team,Axis Granted Creations,Sports
720,Galaxy Race,"Mar 1, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Magic VR,Magic VR,Sports
721,Super Kids Racing,"Feb 9, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Yash Future Tech Solutions Pvt Ltd,Yash Future Tech Solutions Pvt Ltd,Sports
722,City of sky,"May 29, 2020",$199.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Hummingbird Game Studio,Hummingbird Game Studio,Sports
723,Full Ace Tennis Simulator,"Feb 28, 2018",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Galactic Gaming Guild,Whippering,Sports
724,Trivia Vault Olympics Trivia,"Feb 28, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ripknot Systems,Ripknot Systems,Sports
726,Trivia Vault Football Trivia,"Feb 27, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Ripknot Systems,Ripknot Systems,Sports
727,Go Morse Go! Arcade Edition,"Feb 25, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Impostor Cat Games,Impostor Cat Games,Sports
730,Moto VR,"Feb 23, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),AneaGames,AneaGames,Sports
732,Star Drift,"Feb 22, 2018",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Catze,Catze,Sports
733,Slime Sports,"Feb 21, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Dribble Games,Dribble Games,Sports
734,Dream On The Moon,"Feb 20, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Middle Eye,Middle Eye,Sports
735,Robot Fighting,"Feb 17, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Real Fighting,Real Fighting,Sports
736,Looney Rally,"Feb 17, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),BeshevGames,BeshevGames,Sports
737,Handball Action Total,"Feb 16, 2018",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),netmin games,netmin games,Sports
738,National Rugby Manager,"Feb 16, 2018",$18.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Biological Systems Modeling, Alternative Software",Alternative Software,Sports
739,Naturallandscape - GuilinLandscape (自然景观系列-桂林山水),"Feb 15, 2018",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Magicvalley Studio,Magicvalley Studio,Sports
740,Gachimuchi Reloaded,"Feb 14, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Volha,Volha,Sports
741,7 Soccer: a sci-fi soccer tale,"Feb 14, 2018",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Mario D'Eliso ""Elis-D""",Mario D'Eliso,Sports
743,Football Russian 20!8,"Feb 13, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Laush Dmitriy Sergeevich,Laush Studio,Sports
744,XBall Champion,"Feb 12, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Sky Coder,Sky Coder,Sports
745,MY 1980's DASHBOARD,"Feb 12, 2018",,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pippala Games,Pippala Games,Sports
746,Ski Hard: Lorsbruck 1978,"Feb 9, 2018",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Odd Chamber,Odd Chamber,Sports
747,Balls! Virtual Reality Cricket,"Feb 7, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Karl Binder, David Nestoruk",stickee,Sports
748,Just Ski+,"Feb 7, 2018",Free,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Jeff Weber,Jeff Weber,Sports
750,Skydiving Simulator VR,"Jan 31, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Builder7,Big Fish Games,Sports
751,Draft Day Sports: Pro Football 2018,"Jan 31, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Wolverine Studios,Wolverine Studios,Sports
753,Zanshin,"Jan 30, 2018",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Seven Wolves Studio,Seven Wolves Studio,Sports
756,Angelo Skate Away,"Jan 26, 2018",$1.24,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),TeamTO Games,Plug In Digital,Sports
758,Bikour!,"Jan 22, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),The Most,The Most,Sports
761,Zero Gravity Pool,"Jan 19, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Physical Numerics,Physical Numerics,Sports
762,VR Soccer '96,"Mar 31, 1996",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Gremlin Interactive Ltd.,Interplay,Sports
763,Cricket Club,"Jan 18, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),VersoVR,VersoVR,Sports
764,Keatz: The Lonely Bird,"Jan 17, 2018",$0.69,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Anamik Majumdar,Anamik Majumdar,Sports
765,Pure Football 2018,"Jan 17, 2018",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),PureFootball,PureFootball,Sports
767,SuperTrucks Offroad Racing,"Jan 12, 2018",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Meltdown Interactive Media,Meltdown Interactive Media,Sports
768,VR_PlayRoom,"Dec 31, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),WeVery,WeVery,Sports
769,Mech League Boxing,"Jan 10, 2018",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),VRGEN,VRGEN,Sports
770,RC Fun City,"Feb 17, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lotte|EoD,Agger Interactive,Sports
771,World Circuit Boxing,"Jan 24, 2015",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),J3I Games,J3I Games,Sports
772,Log Challenge,"Jan 4, 2018",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),CGPills,CGPills,Sports
774,Witchball,"Jan 2, 2018",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Lawra Suits Clark,Independent,Sports
775,Platform Golf,"Jan 2, 2018",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Patrick Hofmann,Bytecrunch,Sports
776,Three Kingdoms VR - Jade Knight (光之三國VR - 青龍騎),"Dec 28, 2017",$8.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),InterServ International,InterServ International,Sports
777,Indoor Rock Climbing VR,"Dec 28, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Builder7,Northwood Studios,Sports
778,MIMIC,"Dec 28, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Scribe,Alpha Graphic Designs,Sports
779,Cave Runner,"Nov 30, 2017",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),BadCat Studios,BadCat Studios,Sports
781,VR Ping Pong Paradise,"Dec 25, 2017",$13.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SAT-BOX,SAT-BOX,Sports
782,Big Bang Billiards,"Dec 23, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Octopus Interactive VR,Octopus Interactive VR,Sports
783,EquiMagic - Galashow of Horses,"Dec 19, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),b-alive gmbh,b-alive gmbh,Sports
784,#Archery,"Dec 19, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),VRUnicorns,Bandello,Sports
786,Desert Golfing,"Sep 1, 2014",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Captain Games,Captain Games,Sports
787,WizzBall,"Dec 15, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),NRVR Studios,NRVR Studios,Sports
789,DEBUFF,"Dec 14, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Playito.com,Playito.com,Sports
790,Drift Zone,"Dec 14, 2017",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Awesome Industries,Awesome Industries,Sports
791,Elasto Mania II,"Dec 13, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Elasto Mania Team, Balazs Rozsa",Elasto Mania Team,Sports
792,Trendpoker 3D: Texas Hold'em Poker,"Dec 12, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),BufoProject,BufoProject,Sports
793,VR STOCK CAR RACERS,"Dec 11, 2017",$11.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),SAT-BOX,SAT-BOX,Sports
794,Arrowpoint,"Dec 11, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Spotted Zebra Software LLC,Spotted Zebra Software LLC,Sports
795,Jetball,"Dec 6, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Codevictus Inc.,Codevictus Inc,Sports
796,Air Hockey,"Dec 1, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Standby,Standby,Sports
798,Totally Realistic Sledding VR,"Nov 30, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Plectrum Software,Plectrum Software,Sports
799,BSL Winter Games Challenge,"Nov 30, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Vtree LLC,VTree LLC,Sports
800,Soccer Simulation,"Nov 29, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Speedy,Speedy,Sports
801,Draft Day Sports: Pro Basketball 2018,"Nov 29, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Wolverine Studios,Wolverine Studios,Sports
802,HeadSquare - Multiplayer VR Ball Game,"Nov 28, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Made In Holo,Made In Point,Sports
803,OlympicVR,"Nov 28, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Anarkica Games,Anarkica Games,Sports
804,Sea Battle VR,"Nov 24, 2017",$5.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),视趣互动（天津）科技有限公司,视趣互动（天津）科技有限公司,Sports
805,Yanone: Letter Splatter,"Sep 15, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Zombie Soup,Zombie Soup,Sports
806,Cube Color,"Nov 22, 2017",$24.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Laush Studio,Laush Studio,Sports
807,JumpBall 2,"Nov 21, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Gamesforfarm,Gamesforfarm,Sports
808,VR Squash 2017,"Nov 20, 2017",$18.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),David Cseh,David Cseh,Sports
809,FROG X BIRD,"Nov 20, 2017",$7.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),ATTACK MOUNTAIN,ATTACK MOUNTAIN,Sports
810,Olson's Boxing Challenge,"Nov 20, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Jake Olson,Impartial Studios,Sports
811,Cove Point Fun Center VR,"Nov 20, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Armet Games,Armet Games,Sports
812,Paddle Master VR,"Nov 18, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Raging Pygmy Goat Games,Raging Pygmy Goat Games,Sports
815,HEXOPODS,"Nov 17, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Florent Vieillescazes,Florent Vieillescazes,Sports
817,Speedball Arena,"Nov 15, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),RR GAMES PTE LTD,RR GAMES PTE LTD,Sports
818,Bike of the Wild,"Nov 15, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),The Most,The Most,Sports
819,Multirotor Sim 2,"Nov 15, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Vadim Silver,Vadim Silver,Sports
820,Draft Day Sports: College Basketball 2017,"Nov 14, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Wolverine Studios,Wolverine Studios,Sports
821,REPULSE: Galactic Rivals,"Nov 13, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),IronEqual,IronEqual,Sports
822,Naklua VR,"Nov 10, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Fly Dream Dev,Fly Dream Dev,Sports
823,Magical Squash,"Nov 10, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),RISING GAME,RISING GAME,Sports
824,BALL GAME,"Nov 10, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Blueshift Media,Blueshift Media,Sports
825,Racket Fury: Table Tennis VR,"Nov 9, 2017",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pixel Edge Games,Pixel Edge Games,Sports
826,AWS Argentina Wingshooting Simulator,"Nov 8, 2017",$3.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Curse Box Studios,AWS,Sports
828,Adventure Golf VR,"Nov 7, 2017",$9.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Skydome Studios,Skydome Studios,Sports
829,Dance Studio VR,"Nov 7, 2017",$29.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Air Viki, LLC","Air Viki, LLC",Sports
830,Way of Redemption,"Nov 7, 2017",$6.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Pixel Cream,Pixel Cream,Sports
831,More Than Just Chess,"Nov 3, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),More Than Just Chess,More Than Just Chess,Sports
832,Spud Cricket VR,"Nov 2, 2017",$2.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Hairy Man Games,Hairy Man Games,Sports
838,Little Busters! English Edition,"Nov 1, 2017",$34.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),VisualArts/Key,VisualArts,Sports
839,Funball Games VR,"Oct 31, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),"Daniel Rychlý, Milan Matonok",Fungamesvr,Sports
840,RUGBY 18,"Oct 27, 2017",$19.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Eko Software,Nacon,Sports
841,"Eat, Sleep, Bet, Repeat","Oct 26, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Strategic Designs Ltd.,Strategic Designs Ltd.,Sports
842,Paddle Battle,"Oct 25, 2017",$1.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Birdshark! Games,Birdshark! Games,Sports
843,FIGHTING BOX,"Oct 25, 2017",$0.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Artur Rezende,Artur Rezende,Sports
844,Winter Wolves Classic Games Collection,"Oct 25, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Winter Wolves,Winter Wolves,Sports
846,Ballistic Mini Golf,"Oct 24, 2017",$4.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Microlith Games,Microlith Games,Sports
847,COMBAT INSTINCT,"Oct 19, 2017",$14.99,N/A (N/A),"0 .. 20,000",0%,00:00 (00:00),Prism Interactive Entertainment Inc.,Prism Interactive Entertainment Inc.,Sports
